Date,state,PMDI
201609,NJ,-2.17
201610,NJ,-2.46
201611,NJ,-2.93
201612,NJ,-2.95
201701,NJ,-2.44
201702,NJ,-3.11
201703,NJ,-2.55
201704,NJ,-2.7
201705,NJ,-0.5
201706,NJ,-0.76
201707,NJ,0.64
201708,NJ,1.27
201709,NJ,-0.24
201710,NJ,0.69
201711,NJ,-0.59
201712,NJ,-1.18
201801,NJ,-1.29
201802,NJ,1.24
201803,NJ,1.43
201804,NJ,1.5
201805,NJ,1.72
201806,NJ,0.99
201807,NJ,1.62
201808,NJ,1.68
201809,NJ,2.59
201810,NJ,2.93
201811,NJ,4.37
201812,NJ,4.72
201901,NJ,4.66
201902,NJ,4.28
201903,NJ,3.75
201904,NJ,2.95
201905,NJ,3.72
201906,NJ,3.85
201907,NJ,3.98
201908,NJ,3.21
201909,NJ,0.96
201910,NJ,2
201911,NJ,0.78
201912,NJ,1.87
202001,NJ,0.59
202002,NJ,-0.07
202003,NJ,-0.82
202004,NJ,-0.58
202005,NJ,-1.12
202006,NJ,-1.37
202007,NJ,-0.06
202008,NJ,0.72
202009,NJ,0.84
202010,NJ,1.43
202011,NJ,1.36
202012,NJ,1.85
202101,NJ,0.19
202102,NJ,1.78
202103,NJ,1.09
202104,NJ,-0.72
202105,NJ,-0.81
202106,NJ,-0.97
202107,NJ,0.97
202108,NJ,1.59
202109,NJ,2.28
202110,NJ,2.69
202111,NJ,0.63
202112,NJ,-1.51
202201,NJ,-1.39
202202,NJ,-1.43
202203,NJ,-1.9
202204,NJ,-0.65
202205,NJ,0.21
202206,NJ,-0.05
202207,NJ,-1.77
202208,NJ,-2.75
202209,NJ,-2.97
202210,NJ,-0.68
202211,NJ,-1.24
202212,NJ,-0.01
202301,NJ,-0.06
202302,NJ,-1.55
202303,NJ,-2.32
202304,NJ,-1.05
202305,NJ,-2.1
202306,NJ,-1.52
202307,NJ,-0.14
202308,NJ,-0.21
202309,NJ,1.58
202310,NJ,0.3
202311,NJ,-0.44
202312,NJ,2.15
200101,NM,2.62
200102,NM,2.55
200103,NM,2.7
200104,NM,2.49
200105,NM,2.59
200106,NM,2.38
200107,NM,1.02
200108,NM,0.55
200109,NM,-1.24
200110,NM,-1.97
200111,NM,-1.49
200112,NM,-1.8
200201,NM,-1.88
200202,NM,-2
200203,NM,-2.04
200204,NM,-2.81
200205,NM,-3.78
200206,NM,-4.31
200207,NM,-4.12
200208,NM,-4.53
200209,NM,-2.74
200210,NM,-1.54
200211,NM,-1.47
200212,NM,-0.38
200301,NM,-2.01
200302,NM,-1.09
200303,NM,-1.01
200304,NM,-1.75
200305,NM,-3
200306,NM,-2.88
200307,NM,-4.31
200308,NM,-4.81
200309,NM,-5.07
200310,NM,-4.87
200311,NM,-4.18
200312,NM,-4.42
200401,NM,-4.35
200402,NM,-2.85
200403,NM,-3.1
200404,NM,0.35
200405,NM,-0.79
200406,NM,-1.03
200407,NM,-0.86
200408,NM,-0.93
200409,NM,-0.03
200410,NM,0.73
200411,NM,1.82
200412,NM,1.69
200501,NM,2.27
200502,NM,3.19
200503,NM,3.4
200504,NM,3.6
200505,NM,3.98
200506,NM,3.66
200507,NM,0.95
200508,NM,1.68
200509,NM,1.21
200510,NM,1.05
200511,NM,-0.6
200512,NM,-1.67
200601,NM,-2.32
200602,NM,-2.89
200603,NM,-3.17
200604,NM,-3.93
200605,NM,-4.71
200606,NM,-4.83
200607,NM,-3.13
200608,NM,1.16
200609,NM,2.58
200610,NM,3.09
200611,NM,1.37
200612,NM,1.68
200701,NM,2.39
200702,NM,1.73
200703,NM,1.62
200704,NM,1.77
200705,NM,2.43
200706,NM,2.04
200707,NM,1.81
200708,NM,0.15
200709,NM,-0.22
200710,NM,-1.42
200711,NM,-1.7
200712,NM,0.18
200801,NM,0.42
200802,NM,0.11
200803,NM,-0.83
200804,NM,-1.69
200805,NM,-1.68
200806,NM,-2.22
200807,NM,1.55
200808,NM,1.59
200809,NM,0.48
200810,NM,0.59
200811,NM,-0.5
200812,NM,-0.46
200901,NM,-1.08
200902,NM,-1.7
200903,NM,-2.26
200904,NM,-2.67
200905,NM,-3.06
200906,NM,-2.8
200907,NM,-2.34
200908,NM,-3.37
200909,NM,-2.95
200910,NM,-2.38
200911,NM,-2.75
200912,NM,-1.77
201001,NM,0.33
201002,NM,1.67
201003,NM,1.89
201004,NM,2.14
201005,NM,1.46
201006,NM,1.15
201007,NM,2.68
201008,NM,1.81
201009,NM,0.53
201010,NM,-0.47
201011,NM,-1.37
201012,NM,-1.56
201101,NM,-2.02
201102,NM,-2.05
201103,NM,-2.97
201104,NM,-3.74
201105,NM,-4.36
201106,NM,-5.26
201107,NM,-5.65
201108,NM,-6.03
201109,NM,-5.61
201110,NM,-5.15
201111,NM,-4.86
201112,NM,-2.03
201201,NM,-2.76
201202,NM,-2.96
201203,NM,-3.72
201204,NM,-4.22
201205,NM,-4.35
201206,NM,-5.03
201207,NM,-5.04
201208,NM,-5.5
201209,NM,-5.4
201210,NM,-5.63
201211,NM,-5.73
201212,NM,-5.31
201301,NM,-4.89
201302,NM,-4.59
201303,NM,-4.74
201304,NM,-5.14
201305,NM,-5.72
201306,NM,-6.12
201307,NM,-3.56
201308,NM,-3.97
201309,NM,0.26
201310,NM,-0.27
201311,NM,0.22
201312,NM,-0.2
201401,NM,-1.47
201402,NM,-2.56
201403,NM,-3.56
201404,NM,-3.96
201405,NM,-3.89
201406,NM,-4.5
201407,NM,-2.82
201408,NM,-3.08
201409,NM,-0.66
201410,NM,-1.58
201411,NM,-1.38
201412,NM,-1.37
201501,NM,0.15
201502,NM,0.01
201503,NM,-0.33
201504,NM,-0.36
201505,NM,1.44
201506,NM,1.51
201507,NM,2.58
201508,NM,1.06
201509,NM,-0.87
201510,NM,1.79
201511,NM,2.11
201512,NM,2.2
201601,NM,1.76
201602,NM,0.16
201603,NM,-1.53
201604,NM,-1.45
201605,NM,-1.44
201606,NM,-1.62
201607,NM,-2.69
201608,NM,-1.04
201609,NM,-0.9
201610,NM,-2.44
201611,NM,-1.2
201612,NM,-0.43
201701,NM,1.48
201702,NM,0.32
201703,NM,-1.08
201704,NM,-1.03
201705,NM,-1.19
201706,NM,-1.38
201707,NM,-0.67
201708,NM,0.5
201709,NM,0.89
201710,NM,0.64
201711,NM,-1.09
201712,NM,-1.73
201801,NM,-2.3
201802,NM,-2.35
201803,NM,-3.04
201804,NM,-3.86
201805,NM,-4.62
201806,NM,-4.97
201807,NM,-4.64
201808,NM,-4.83
201809,NM,-4.45
201810,NM,-1.15
201811,NM,-1.26
201812,NM,-0.65
201901,NM,-0.71
201902,NM,-0.58
201903,NM,0.04
201904,NM,0.5
201905,NM,0.46
201906,NM,-0.07
201907,NM,-1
201908,NM,-2.74
201909,NM,-2.93
201910,NM,-2.27
201911,NM,0.24
201912,NM,0.3
202001,NM,-0.07
202002,NM,0.32
202003,NM,0.76
202004,NM,0.09
202005,NM,-1.52
202006,NM,-2.52
202007,NM,-2.68
202008,NM,-4.27
202009,NM,-4.63
202010,NM,-4.73
202011,NM,-4.88
202012,NM,-4.7
202101,NM,-4.5
202102,NM,-4.32
202103,NM,-4.13
202104,NM,-4.33
202105,NM,-4.35
202106,NM,-3.97
202107,NM,-2.7
202108,NM,-2.89
202109,NM,-3.43
202110,NM,-3.61
202111,NM,-4.06
202112,NM,-4.21
202201,NM,-4.26
202202,NM,-4.12
202203,NM,-4.12
202204,NM,-4.94
202205,NM,-5.81
202206,NM,-3.97
202207,NM,-4.13
202208,NM,-2.21
202209,NM,-3.42
202210,NM,-0.97
202211,NM,-0.8
202212,NM,-0.92
202301,NM,-0.53
202302,NM,-0.55
202303,NM,-0.27
202304,NM,-0.82
202305,NM,-0.56
202306,NM,-0.84
202307,NM,-3.15
202308,NM,-3.83
202309,NM,-3.94
202310,NM,-4.12
202311,NM,-3.95
202312,NM,-3.38
200101,NY,0.07
200102,NY,-0.47
200103,NY,1.66
200104,NY,-1.4
200105,NY,-1.71
200106,NY,-0.88
200107,NY,-1.69
200108,NY,-2.2
200109,NY,-1.81
200110,NY,-2.36
200111,NY,-3.31
200112,NY,-3.44
200201,NY,-3.41
200202,NY,-3.21
200203,NY,-2.51
200204,NY,-1.68
200205,NY,0.71
200206,NY,2.01
200207,NY,-0.51
200208,NY,-1.77
200209,NY,-1.43
200210,NY,-0.27
200211,NY,0.74
200212,NY,0.86
200301,NY,0.63
200302,NY,0.54
200303,NY,0.4
200304,NY,-0.49
200305,NY,0.64
200306,NY,0.85
200307,NY,1.27
200308,NY,1.67
200309,NY,2.45
200310,NY,3.46
200311,NY,3.53
200312,NY,3.82
200401,NY,2.74
200402,NY,0.96
200403,NY,-0.31
200404,NY,0.01
200405,NY,1.19
200406,NY,0.41
200407,NY,2.68
200408,NY,3.84
200409,NY,4.36
200410,NY,3.44
200411,NY,2.93
200412,NY,3.5
200501,NY,3.76
200502,NY,2.77
200503,NY,2.01
200504,NY,2.98
200505,NY,0.96
200506,NY,-0.08
200507,NY,-0.38
200508,NY,-0.56
200509,NY,-1.07
200510,NY,2.5
200511,NY,3
200512,NY,2.19
200601,NY,2.95
200602,NY,1.86
200603,NY,0.01
200604,NY,-0.5
200605,NY,-0.61
200606,NY,2.55
200607,NY,3
200608,NY,3.18
200609,NY,3.48
200610,NY,4.74
200611,NY,3.99
200612,NY,3.48
200701,NY,3.99
200702,NY,3.35
200703,NY,3.54
200704,NY,4.25
200705,NY,1.83
200706,NY,0.32
200707,NY,1.12
200708,NY,-0.84
200709,NY,-1.83
200710,NY,-1.43
200711,NY,-0.73
200712,NY,0.76
200801,NY,-0.04
200802,NY,2.48
200803,NY,3.67
200804,NY,1.69
200805,NY,0.39
200806,NY,0.61
200807,NY,2.37
200808,NY,2.84
200809,NY,2.46
200810,NY,3.21
200811,NY,2.42
200812,NY,3.54
200901,NY,2.82
200902,NY,1.29
200903,NY,0.72
200904,NY,-0.94
200905,NY,-0.08
200906,NY,1.34
200907,NY,2.92
200908,NY,3.52
200909,NY,2.51
200910,NY,3.4
200911,NY,1.3
200912,NY,1.57
201001,NY,0.88
201002,NY,0.89
201003,NY,0.76
201004,NY,-1.52
201005,NY,-2.07
201006,NY,0.22
201007,NY,0.43
201008,NY,1.16
201009,NY,0.4
201010,NY,2.39
201011,NY,1.63
201012,NY,1.53
201101,NY,0.34
201102,NY,1.5
201103,NY,2.39
201104,NY,4.07
201105,NY,4.61
201106,NY,4.35
201107,NY,2.27
201108,NY,5.09
201109,NY,6.32
201110,NY,6.46
201111,NY,4.99
201112,NY,4.67
201201,NY,4.7
201202,NY,2.49
201203,NY,-0.45
201204,NY,-1.2
201205,NY,-1.46
201206,NY,-1.78
201207,NY,-2.23
201208,NY,-2.57
201209,NY,-1.36
201210,NY,0.19
201211,NY,-1.78
201212,NY,1
201301,NY,0.21
201302,NY,0.06
201303,NY,-1.11
201304,NY,-1.24
201305,NY,-0.69
201306,NY,2.04
201307,NY,2.21
201308,NY,2.26
201309,NY,2.1
201310,NY,1.83
201311,NY,2.24
201312,NY,2.24
201401,NY,1.72
201402,NY,1.94
201403,NY,1.78
201404,NY,1.71
201405,NY,1.86
201406,NY,2.33
201407,NY,3.07
201408,NY,3.01
201409,NY,1.3
201410,NY,1.51
201411,NY,0.91
201412,NY,1.06
201501,NY,0.36
201502,NY,-0.46
201503,NY,-1.44
201504,NY,-1.5
201505,NY,-2.15
201506,NY,2.03
201507,NY,1.78
201508,NY,0.67
201509,NY,0.93
201510,NY,1.33
201511,NY,-0.82
201512,NY,-0.56
201601,NY,-1.07
201602,NY,1.11
201603,NY,-0.79
201604,NY,-1.06
201605,NY,-1.54
201606,NY,-1.82
201607,NY,-2
201608,NY,-1.65
201609,NY,-2.5
201610,NY,-0.98
201611,NY,-1.83
201612,NY,-1.21
201701,NY,-0.22
201702,NY,0.49
201703,NY,0.9
201704,NY,1.3
201705,NY,2.21
201706,NY,2.57
201707,NY,3.19
201708,NY,2.97
201709,NY,1.26
201710,NY,2.57
201711,NY,1.84
201712,NY,0.83
201801,NY,1.46
201802,NY,2
201803,NY,1.76
201804,NY,2.3
201805,NY,0.3
201806,NY,-0.33
201807,NY,0.14
201808,NY,1.43
201809,NY,2.01
201810,NY,2.66
201811,NY,3.94
201812,NY,3.58
201901,NY,4.13
201902,NY,3.81
201903,NY,2.1
201904,NY,2.84
201905,NY,3.52
201906,NY,3.9
201907,NY,3.2
201908,NY,3.15
201909,NY,1.78
201910,NY,3.47
201911,NY,3.41
201912,NY,3.5
202001,NY,3.1
202002,NY,3.12
202003,NY,2
202004,NY,1.74
202005,NY,0.88
202006,NY,-0.87
202007,NY,-1.17
202008,NY,-0.59
202009,NY,-1.39
202010,NY,-1.12
202011,NY,-1.76
202012,NY,-0.43
202101,NY,-1.21
202102,NY,-1.3
202103,NY,-2.11
202104,NY,-2.02
202105,NY,-2.1
202106,NY,-2.23
202107,NY,2.36
202108,NY,3.03
202109,NY,3.45
202110,NY,4.54
202111,NY,3.47
202112,NY,2.36
202201,NY,1.17
202202,NY,2.55
202203,NY,2.13
202204,NY,3.07
202205,NY,1.67
202206,NY,1.5
202207,NY,0.67
202208,NY,-0.2
202209,NY,0.72
202210,NY,-0.2
202211,NY,-0.22
202212,NY,0.74
202301,NY,1.87
202302,NY,0.86
202303,NY,0.91
202304,NY,0.68
202305,NY,-0.72
202306,NY,-0.47
202307,NY,1.7
202308,NY,2.9
202309,NY,2.28
202310,NY,2.6
202311,NY,1.51
202312,NY,2.91
200101,NC,-1.83
200102,NC,-2.16
200103,NC,-0.77
200104,NC,-2.19
200105,NC,-2.39
200106,NC,-0.74
200107,NC,-0.26
200108,NC,-0.74
200109,NC,-1.18
200110,NC,-2.13
200111,NC,-3.07
200112,NC,-3.87
200201,NC,-2.54
200202,NC,-3.65
200203,NC,-3.08
200204,NC,-3.82
200205,NC,-4.03
200206,NC,-4.38
200207,NC,-4.75
200208,NC,-4.73
200209,NC,-4.46
200210,NC,-3.05
200211,NC,-1.45
200212,NC,-0.17
200301,NC,-1.16
200302,NC,0.2
200303,NC,1.28
200304,NC,2.63
200305,NC,3.8
200306,NC,4.05
200307,NC,4.55
200308,NC,4.6
200309,NC,4.84
200310,NC,4.73
200311,NC,3.64
200312,NC,3.84
200401,NC,1.58
200402,NC,1.44
200403,NC,-1.04
200404,NC,-1.52
200405,NC,-1.85
200406,NC,-0.64
200407,NC,-0.71
200408,NC,1.2
200409,NC,2.54
200410,NC,1.4
200411,NC,1.75
200412,NC,0.87
200501,NC,-0.54
200502,NC,-1.21
200503,NC,-1.07
200504,NC,-1
200505,NC,-0.69
200506,NC,0.42
200507,NC,0.62
200508,NC,-0.34
200509,NC,-1.15
200510,NC,0.58
200511,NC,0.73
200512,NC,1.08
200601,NC,-0.25
200602,NC,-1.1
200603,NC,-2.16
200604,NC,-2.05
200605,NC,-2
200606,NC,1.46
200607,NC,0.46
200608,NC,-0.26
200609,NC,1.49
200610,NC,1.86
200611,NC,3.1
200612,NC,2.31
200701,NC,1.63
200702,NC,0.18
200703,NC,-1.49
200704,NC,-1.4
200705,NC,-2.12
200706,NC,-2.27
200707,NC,-2.87
200708,NC,-4.28
200709,NC,-5.04
200710,NC,-4.84
200711,NC,-5.58
200712,NC,-5.45
200801,NC,-5.66
200802,NC,-5.11
200803,NC,-4.83
200804,NC,-3.01
200805,NC,-3.25
200806,NC,-4.34
200807,NC,-4.35
200808,NC,-3.85
200809,NC,-2.87
200810,NC,-3.34
200811,NC,-2.73
200812,NC,-2.19
200901,NC,-2.61
200902,NC,-3.18
200903,NC,-1.83
200904,NC,-2.53
200905,NC,-0.64
200906,NC,-0.42
200907,NC,-1.02
200908,NC,-1.23
200909,NC,-0.97
200910,NC,-1
200911,NC,1.31
200912,NC,2.64
201001,NC,2.91
201002,NC,2.71
201003,NC,2.13
201004,NC,-0.44
201005,NC,-0.79
201006,NC,-1.62
201007,NC,-2.4
201008,NC,-2.87
201009,NC,-0.76
201010,NC,-0.97
201011,NC,-2.04
201012,NC,-2
201101,NC,-2.54
201102,NC,-2.86
201103,NC,-1.77
201104,NC,-1.79
201105,NC,-2.33
201106,NC,-2.79
201107,NC,-3.46
201108,NC,-2.68
201109,NC,-1.81
201110,NC,-1.69
201111,NC,-0.64
201112,NC,-1.54
201201,NC,-2.25
201202,NC,-2.74
201203,NC,-2.96
201204,NC,-2.84
201205,NC,-0.87
201206,NC,-1.67
201207,NC,-1.77
201208,NC,-1.09
201209,NC,-0.64
201210,NC,-0.31
201211,NC,-1.47
201212,NC,-0.76
201301,NC,0
201302,NC,0.36
201303,NC,-0.54
201304,NC,0.48
201305,NC,0.51
201306,NC,2.42
201307,NC,3.31
201308,NC,3.1
201309,NC,2.12
201310,NC,1.02
201311,NC,1.14
201312,NC,2.44
201401,NC,1.86
201402,NC,0.92
201403,NC,1.33
201404,NC,2.04
201405,NC,1.12
201406,NC,0.59
201407,NC,0.2
201408,NC,0.2
201409,NC,0.9
201410,NC,0.54
201411,NC,1.35
201412,NC,1.24
201501,NC,1.23
201502,NC,1.06
201503,NC,-0.29
201504,NC,0.31
201505,NC,-0.78
201506,NC,-0.65
201507,NC,-1.22
201508,NC,-1.72
201509,NC,-1.24
201510,NC,1.3
201511,NC,2.66
201512,NC,3.52
201601,NC,2.31
201602,NC,3.26
201603,NC,0.26
201604,NC,-0.63
201605,NC,0.74
201606,NC,0.47
201607,NC,-0.43
201608,NC,-1.31
201609,NC,0.8
201610,NC,1.55
201611,NC,-0.63
201612,NC,-0.83
201701,NC,-0.81
201702,NC,-2
201703,NC,-2.08
201704,NC,0.42
201705,NC,1.56
201706,NC,1.62
201707,NC,0.36
201708,NC,0.07
201709,NC,-0.41
201710,NC,-0.02
201711,NC,-0.96
201712,NC,-1.14
201801,NC,-0.69
201802,NC,-1.42
201803,NC,-1.08
201804,NC,0.85
201805,NC,1.57
201806,NC,0.62
201807,NC,0.98
201808,NC,1.55
201809,NC,3.36
201810,NC,3.58
201811,NC,4.58
201812,NC,5.45
201901,NC,4.79
201902,NC,4.67
201903,NC,3.25
201904,NC,3.94
201905,NC,1.19
201906,NC,1.75
201907,NC,0.38
201908,NC,-0.29
201909,NC,-1.77
201910,NC,-1.25
201911,NC,-0.95
201912,NC,0.03
202001,NC,0.3
202002,NC,1.54
202003,NC,-0.48
202004,NC,1.43
202005,NC,2.92
202006,NC,3.02
202007,NC,1.48
202008,NC,2.77
202009,NC,3.58
202010,NC,3.59
202011,NC,4.3
202012,NC,4.29
202101,NC,4.17
202102,NC,4.81
202103,NC,3.77
202104,NC,1.83
202105,NC,0.21
202106,NC,1.5
202107,NC,1.58
202108,NC,1.92
202109,NC,1.27
202110,NC,0.81
202111,NC,-0.83
202112,NC,-1.7
202201,NC,-0.37
202202,NC,-1.25
202203,NC,-1.57
202204,NC,-1.68
202205,NC,-1.04
202206,NC,-2.12
202207,NC,-1.86
202208,NC,-2.09
202209,NC,-2.08
202210,NC,-2.28
202211,NC,-1.87
202212,NC,-1.63
202301,NC,-1.15
202302,NC,-1.81
202303,NC,-2.28
202304,NC,-0.09
202305,NC,-0.36
202306,NC,0.5
202307,NC,-0.05
202308,NC,0.52
202309,NC,0.18
202310,NC,-1.13
202311,NC,-1.9
202312,NC,0.82
200101,ND,3.7
200102,ND,3.53
200103,ND,2.5
200104,ND,2.79
200105,ND,2.05
200106,ND,2.88
200107,ND,4.38
200108,ND,2.77
200109,ND,1.54
200110,ND,1.32
200111,ND,-0.42
200112,ND,-0.9
200201,ND,-1.46
200202,ND,-1.88
200203,ND,-2.07
200204,ND,-1.96
200205,ND,-2.09
200206,ND,-2.27
200207,ND,-2.2
200208,ND,-0.71
200209,ND,-1.91
200210,ND,-0.87
200211,ND,-1.7
200212,ND,-1.08
200301,ND,-1.47
200302,ND,-1.65
200303,ND,-1.53
200304,ND,-1.98
200305,ND,1
200306,ND,1.05
200307,ND,-0.56
200308,ND,-1.58
200309,ND,-1.25
200310,ND,-1.85
200311,ND,-1.84
200312,ND,-1.34
200401,ND,-0.59
200402,ND,-0.83
200403,ND,0.73
200404,ND,-0.65
200405,ND,1.32
200406,ND,0.31
200407,ND,0.85
200408,ND,1.22
200409,ND,1.74
200410,ND,2.2
200411,ND,0.83
200412,ND,0.74
200501,ND,0.91
200502,ND,0.02
200503,ND,-0.45
200504,ND,-1.57
200505,ND,0.81
200506,ND,2.99
200507,ND,3.17
200508,ND,3.38
200509,ND,1.76
200510,ND,2.28
200511,ND,2.99
200512,ND,2.98
200601,ND,2.35
200602,ND,2
200603,ND,2.35
200604,ND,1.47
200605,ND,0.33
200606,ND,-1.85
200607,ND,-3.16
200608,ND,-2.98
200609,ND,-2.02
200610,ND,-1.41
200611,ND,-2.17
200612,ND,-1.54
200701,ND,-2.21
200702,ND,-1.71
200703,ND,-0.13
200704,ND,-0.59
200705,ND,2.25
200706,ND,2.38
200707,ND,1.78
200708,ND,1.48
200709,ND,0.52
200710,ND,-0.12
200711,ND,-0.97
200712,ND,-1.05
200801,ND,-1.49
200802,ND,-1.5
200803,ND,-1.95
200804,ND,-2.41
200805,ND,-2.58
200806,ND,-1.62
200807,ND,-2.41
200808,ND,-2.47
200809,ND,-0.67
200810,ND,1.7
200811,ND,2.47
200812,ND,3.3
200901,ND,3.36
200902,ND,3.95
200903,ND,4.87
200904,ND,4.73
200905,ND,4.41
200906,ND,4.28
200907,ND,4.49
200908,ND,4.43
200909,ND,4.01
200910,ND,5.36
200911,ND,3.54
200912,ND,4.74
201001,ND,4.87
201002,ND,4.82
201003,ND,4.85
201004,ND,4.47
201005,ND,5.66
201006,ND,5.75
201007,ND,6.28
201008,ND,6.41
201009,ND,7.82
201010,ND,7.33
201011,ND,6.88
201012,ND,7.34
201101,ND,7.49
201102,ND,7
201103,ND,7.22
201104,ND,7.39
201105,ND,8.42
201106,ND,8.44
201107,ND,9.38
201108,ND,9.49
201109,ND,8.7
201110,ND,7.71
201111,ND,6.25
201112,ND,5.34
201201,ND,4.46
201202,ND,4.18
201203,ND,1.7
201204,ND,1.38
201205,ND,0.68
201206,ND,-1.03
201207,ND,-2.43
201208,ND,-2.9
201209,ND,-3.85
201210,ND,-1.55
201211,ND,-0.98
201212,ND,-0.75
201301,ND,-0.89
201302,ND,-0.49
201303,ND,0.12
201304,ND,0.82
201305,ND,3.33
201306,ND,3.7
201307,ND,4.07
201308,ND,3.76
201309,ND,4.14
201310,ND,5.97
201311,ND,5.18
201312,ND,5.53
201401,ND,5.24
201402,ND,4.76
201403,ND,4.48
201404,ND,5.05
201405,ND,5.01
201406,ND,5.9
201407,ND,5.67
201408,ND,7.38
201409,ND,6.66
201410,ND,5.18
201411,ND,4.6
201412,ND,3.57
201501,ND,3.26
201502,ND,2.95
201503,ND,2.01
201504,ND,0.19
201505,ND,2.38
201506,ND,2.37
201507,ND,2.5
201508,ND,1.44
201509,ND,0.6
201510,ND,0.44
201511,ND,0.01
201512,ND,0.08
201601,ND,-0.68
201602,ND,-0.83
201603,ND,-1.49
201604,ND,0.2
201605,ND,-0.05
201606,ND,-1.57
201607,ND,0.96
201608,ND,1.02
201609,ND,1.87
201610,ND,1.74
201611,ND,0.98
201612,ND,2.17
201701,ND,1.95
201702,ND,1.69
201703,ND,0.94
201704,ND,-0.22
201705,ND,-1.47
201706,ND,-2.39
201707,ND,-3.61
201708,ND,-2.58
201709,ND,-1.29
201710,ND,-2.67
201711,ND,-2.83
201712,ND,-2.73
201801,ND,-2.9
201802,ND,-2.87
201803,ND,-1.72
201804,ND,-2.13
201805,ND,-2.78
201806,ND,-2.06
201807,ND,-1.93
201808,ND,-2.64
201809,ND,-2.27
201810,ND,-0.78
201811,ND,-0.13
201812,ND,0.51
201901,ND,0.45
201902,ND,1.34
201903,ND,0.89
201904,ND,0.3
201905,ND,1.19
201906,ND,0.58
201907,ND,1.51
201908,ND,2.1
201909,ND,5.1
201910,ND,6.35
201911,ND,6.25
201912,ND,6.49
202001,ND,6.26
202002,ND,5.81
202003,ND,5.44
202004,ND,5.12
202005,ND,4.27
202006,ND,2.87
202007,ND,4.41
202008,ND,4.15
202009,ND,2.07
202010,ND,1.63
202011,ND,0.36
202012,ND,-0.45
202101,ND,-1.22
202102,ND,-1.78
202103,ND,-2.79
202104,ND,-3.37
202105,ND,-3.43
202106,ND,-4.56
202107,ND,-5.93
202108,ND,-5.41
202109,ND,-5.62
202110,ND,-1.76
202111,ND,-1.64
202112,ND,-0.24
202201,ND,-0.02
202202,ND,0.05
202203,ND,-0.64
202204,ND,2.76
202205,ND,4.17
202206,ND,3.23
202207,ND,3.93
202208,ND,2.83
202209,ND,0.6
202210,ND,-0.46
202211,ND,-0.31
202212,ND,1.92
202301,ND,1.08
202302,ND,0.63
202303,ND,1.23
202304,ND,1.27
202305,ND,1.22
202306,ND,0.75
202307,ND,-0.63
202308,ND,-0.44
202309,ND,0
202310,ND,0.59
202311,ND,-0.38
202312,ND,0.03
200101,OH,0.34
200102,OH,-0.61
200103,OH,-1.29
200104,OH,-1.37
200105,OH,0.39
200106,OH,-0.34
200107,OH,-0.43
200108,OH,-0.51
200109,OH,-0.06
200110,OH,1.08
200111,OH,1.12
200112,OH,1.18
200201,OH,0.44
200202,OH,-0.49
200203,OH,-0.24
200204,OH,0.6
200205,OH,1.27
200206,OH,0.32
200207,OH,-1
200208,OH,-1.9
200209,OH,-1.21
200210,OH,-0.78
200211,OH,-1.15
200212,OH,-1.11
200301,OH,-1.52
200302,OH,-0.39
200303,OH,-1.53
200304,OH,-1.95
200305,OH,1.25
200306,OH,1.34
200307,OH,2.74
200308,OH,3.26
200309,OH,4.64
200310,OH,4.67
200311,OH,4.96
200312,OH,4.77
200401,OH,4.78
200402,OH,3.39
200403,OH,2.54
200404,OH,1.72
200405,OH,3.49
200406,OH,3.51
200407,OH,3.62
200408,OH,3.85
200409,OH,4.18
200410,OH,4.2
200411,OH,4.57
200412,OH,4.64
200501,OH,5.95
200502,OH,4.79
200503,OH,3.77
200504,OH,3.87
200505,OH,2.58
200506,OH,-0.17
200507,OH,-0.76
200508,OH,-0.07
200509,OH,-0.31
200510,OH,-0.56
200511,OH,-0.77
200512,OH,-1.39
200601,OH,-0.84
200602,OH,-1.28
200603,OH,-1.45
200604,OH,-1.71
200605,OH,-0.99
200606,OH,0.19
200607,OH,1.32
200608,OH,0.74
200609,OH,2.03
200610,OH,3.81
200611,OH,3.63
200612,OH,3.55
200701,OH,4.04
200702,OH,3.44
200703,OH,3.29
200704,OH,2.96
200705,OH,0.02
200706,OH,-1.65
200707,OH,-1.83
200708,OH,0.09
200709,OH,-1
200710,OH,-1.1
200711,OH,-1.32
200712,OH,0.75
200801,OH,0.65
200802,OH,1.91
200803,OH,3.24
200804,OH,1.44
200805,OH,2.27
200806,OH,3.32
200807,OH,2.8
200808,OH,1.01
200809,OH,-0.04
200810,OH,-0.86
200811,OH,-1.58
200812,OH,0.25
200901,OH,0.4
200902,OH,0.28
200903,OH,-0.83
200904,OH,-0.43
200905,OH,-0.56
200906,OH,-0.26
200907,OH,0.43
200908,OH,0.31
200909,OH,-0.18
200910,OH,1.13
200911,OH,-0.53
200912,OH,0.3
201001,OH,-0.43
201002,OH,-0.45
201003,OH,-0.76
201004,OH,-1.62
201005,OH,-0.38
201006,OH,1.27
201007,OH,0.22
201008,OH,-0.77
201009,OH,-1.22
201010,OH,-1.56
201011,OH,-0.98
201012,OH,-1.51
201101,OH,-1.75
201102,OH,1.17
201103,OH,1.45
201104,OH,3.09
201105,OH,3.81
201106,OH,3.14
201107,OH,2.1
201108,OH,2.04
201109,OH,3.64
201110,OH,4.44
201111,OH,5.5
201112,OH,5.84
201201,OH,5.64
201202,OH,4.28
201203,OH,2.18
201204,OH,0.24
201205,OH,-0.8
