Year,Month,State,Data Status,Thousand Dollars,Megawatthours,Count
2013,4,VT,Final,"27,889","158,421","310,423"
2013,4,WA,Final,"264,691","3,080,596","2,875,488"
2013,4,WI,Final,"221,343","1,647,352","2,618,503"
2013,4,WV,Final,"80,301","830,376","866,042"
2013,4,WY,Final,"23,038","232,151","263,274"
2013,3,AK,Final,"34,264","191,644","275,794"
2013,3,AL,Final,"277,549","2,532,400","2,150,273"
2013,3,AR,Final,"138,425","1,514,453","1,337,256"
2013,3,AZ,Final,"210,933","1,940,257","2,639,062"
2013,3,CA,Final,"1,016,933","6,669,619","13,423,773"
2013,3,CO,Final,"165,040","1,445,573","2,165,623"
2013,3,CT,Final,"188,109","1,093,647","1,452,921"
2013,3,DC,Final,"24,153","198,952","235,279"
2013,3,DE,Final,"45,347","349,895","402,389"
2013,3,FL,Final,"881,453","7,948,589","8,640,909"
2013,3,GA,Final,"467,286","4,310,402","4,088,762"
2013,3,HI,Final,"78,854","210,665","421,702"
2013,3,IA,Final,"133,559","1,287,197","1,339,568"
2013,3,ID,Final,"61,426","720,349","678,264"
2013,3,IL,Final,"393,713","3,763,457","5,135,445"
2013,3,IN,Final,"320,748","3,016,136","2,771,060"
2013,3,KS,Final,"117,924","1,048,337","1,218,315"
2013,3,KY,Final,"228,269","2,425,768","1,929,788"
2013,3,LA,Final,"197,967","2,154,161","2,004,874"
2013,3,MA,Final,"260,069","1,752,623","2,710,873"
2013,3,MD,Final,"298,568","2,376,532","2,218,811"
2013,3,ME,Final,"55,832","393,204","704,309"
2013,3,MI,Final,"412,103","2,926,718","4,267,629"
2013,3,MN,Final,"219,541","1,960,344","2,324,626"
2013,3,MO,Final,"298,609","3,097,046","2,707,141"
2013,3,MS,Final,"148,552","1,415,510","1,257,505"
2013,3,MT,Final,"43,575","435,609","477,398"
2013,3,NC,Final,"520,684","5,031,611","4,254,463"
2013,3,ND,Final,"41,828","497,104","347,769"
2013,3,NE,Final,"82,537","875,161","808,240"
2013,3,NH,Final,"61,201","369,145","601,743"
2013,3,NJ,Final,"327,019","2,133,579","3,464,242"
2013,3,NM,Final,"57,012","504,014","864,541"
2013,3,NV,Final,"83,823","704,295","1,085,967"
2013,3,NY,Final,"732,919","4,035,969","7,023,099"
2013,3,OH,Final,"546,329","4,797,565","4,864,044"
2013,3,OK,Final,"162,410","1,726,031","1,688,088"
2013,3,OR,Final,"164,750","1,706,974","1,647,347"
2013,3,PA,Final,"602,769","4,922,892","5,275,417"
2013,3,RI,Final,"41,929","263,485","438,558"
2013,3,SC,Final,"271,314","2,441,422","2,179,604"
2013,3,SD,Final,"42,712","444,792","379,346"
2013,3,TN,Final,"343,584","3,530,549","2,731,197"
2013,3,TX,Final,"1,000,993","9,077,841","9,886,760"
2013,3,UT,Final,"66,832","685,990","978,325"
2013,3,VA,Final,"433,030","4,155,952","3,267,753"
2013,3,VT,Final,"30,952","187,051","309,950"
2013,3,WA,Final,"296,133","3,480,205","2,884,734"
2013,3,WI,Final,"244,514","1,855,455","2,607,056"
2013,3,WV,Final,"116,477","1,229,124","864,055"
2013,3,WY,Final,"25,652","261,432","262,927"
2013,2,AK,Final,"32,756","187,187","275,436"
2013,2,AL,Final,"271,884","2,492,331","2,153,781"
2013,2,AR,Final,"139,311","1,535,085","1,335,150"
2013,2,AZ,Final,"220,987","2,068,192","2,633,033"
2013,2,CA,Final,"1,038,749","6,785,983","12,744,038"
2013,2,CO,Final,"166,582","1,471,178","2,160,090"
2013,2,CT,Final,"205,307","1,212,629","1,455,329"
2013,2,DC,Final,"21,633","180,750","235,300"
2013,2,DE,Final,"57,405","454,089","401,989"
2013,2,FL,Final,"857,015","7,597,290","8,703,596"
2013,2,GA,Final,"456,136","4,302,336","4,084,938"
2013,2,HI,Final,"70,769","193,458","421,087"
2013,2,IA,Final,"127,588","1,267,190","1,338,242"
2013,2,ID,Final,"67,743","787,183","677,908"
2013,2,IL,Final,"411,296","3,789,573","5,107,001"
2013,2,IN,Final,"308,488","2,982,513","2,764,892"
2013,2,KS,Final,"111,568","986,519","1,219,014"
2013,2,KY,Final,"229,276","2,413,820","1,925,932"
2013,2,LA,Final,"202,967","2,212,640","2,001,940"
2013,2,MA,Final,"267,378","1,790,370","2,696,684"
2013,2,MD,Final,"310,802","2,485,060","2,216,492"
2013,2,ME,Final,"57,624","394,818","703,684"
2013,2,MI,Final,"378,019","2,731,266","4,260,199"
2013,2,MN,Final,"226,889","2,033,584","2,321,923"
2013,2,MO,Final,"284,156","3,005,615","2,700,019"
2013,2,MS,Final,"148,793","1,439,416","1,255,280"
2013,2,MT,Final,"46,414","472,746","476,620"
2013,2,NC,Final,"509,528","4,849,096","4,250,670"
2013,2,ND,Final,"44,605","539,758","347,069"
2013,2,NE,Final,"83,607","900,642","808,204"
2013,2,NH,Final,"70,844","434,039","600,537"
2013,2,NJ,Final,"324,945","2,129,645","3,463,328"
2013,2,NM,Final,"62,879","561,520","861,817"
2013,2,NV,Final,"83,604","721,316","1,088,856"
2013,2,NY,Final,"807,999","4,229,775","7,018,965"
2013,2,OH,Final,"509,828","4,585,795","4,876,409"
2013,2,OK,Final,"153,538","1,669,843","1,687,079"
2013,2,OR,Final,"175,160","1,805,407","1,646,210"
2013,2,PA,Final,"649,732","5,302,131","5,270,615"
2013,2,RI,Final,"39,298","243,382","437,686"
2013,2,SC,Final,"272,944","2,353,370","2,177,455"
2013,2,SD,Final,"44,591","470,376","379,097"
2013,2,TN,Final,"339,073","3,530,148","2,706,477"
2013,2,TX,Final,"1,015,177","9,185,498","9,851,200"
2013,2,UT,Final,"69,123","713,896","976,658"
2013,2,VA,Final,"433,359","4,234,019","3,265,255"
2013,2,VT,Final,"31,606","193,420","309,347"
2013,2,WA,Final,"323,981","3,800,060","2,876,742"
2013,2,WI,Final,"248,249","1,893,292","2,613,529"
2013,2,WV,Final,"114,675","1,215,163","866,144"
2013,2,WY,Final,"26,697","279,476","262,644"
2013,1,AK,Final,"40,202","234,827","275,729"
2013,1,AL,Final,"305,992","2,829,898","2,152,309"
2013,1,AR,Final,"156,335","1,776,676","1,333,735"
2013,1,AZ,Final,"275,107","2,684,017","2,631,387"
2013,1,CA,Final,"1,382,813","8,555,642","13,426,674"
2013,1,CO,Final,"190,657","1,716,453","2,161,291"
2013,1,CT,Final,"214,635","1,261,866","1,455,880"
2013,1,DC,Final,"20,284","168,188","234,359"
2013,1,DE,Final,"62,878","491,287","401,995"
2013,1,FL,Final,"942,529","8,417,958","8,612,849"
2013,1,GA,Final,"488,470","4,684,123","4,079,331"
2013,1,HI,Final,"88,165","232,879","420,822"
2013,1,IA,Final,"153,858","1,534,926","1,338,886"
2013,1,ID,Final,"91,182","1,054,532","677,724"
2013,1,IL,Final,"445,701","4,276,113","5,114,603"
2013,1,IN,Final,"346,483","3,422,040","2,770,580"
2013,1,KS,Final,"133,609","1,248,121","1,217,256"
2013,1,KY,Final,"256,041","2,745,066","1,927,699"
2013,1,LA,Final,"238,174","2,680,971","2,002,312"
2013,1,MA,Final,"282,870","1,971,014","2,706,220"
2013,1,MD,Final,"348,192","2,784,622","2,215,708"
2013,1,ME,Final,"66,579","460,508","703,682"
2013,1,MI,Final,"457,161","3,350,217","4,267,764"
2013,1,MN,Final,"257,109","2,336,083","2,323,244"
2013,1,MO,Final,"321,538","3,566,293","2,700,412"
2013,1,MS,Final,"168,146","1,693,636","1,255,403"
2013,1,MT,Final,"54,588","558,807","476,517"
2013,1,NC,Final,"583,356","5,699,585","4,246,463"
2013,1,ND,Final,"45,900","594,269","346,792"
2013,1,NE,Final,"92,606","1,061,224","808,644"
2013,1,NH,Final,"70,778","441,828","602,022"
2013,1,NJ,Final,"380,818","2,488,248","3,452,922"
2013,1,NM,Final,"72,785","669,101","862,787"
2013,1,NV,Final,"115,882","1,031,374","1,087,221"
2013,1,NY,Final,"800,572","4,466,173","7,024,003"
2013,1,OH,Final,"567,895","5,112,705","4,878,147"
2013,1,OK,Final,"170,684","2,120,161","1,686,090"
2013,1,OR,Final,"220,924","2,297,475","1,645,940"
2013,1,PA,Final,"679,282","5,514,615","5,268,011"
2013,1,RI,Final,"43,343","299,353","437,347"
2013,1,SC,Final,"315,007","2,688,434","2,174,346"
2013,1,SD,Final,"48,781","525,220","379,048"
2013,1,TN,Final,"402,730","4,036,964","2,717,911"
2013,1,TX,Final,"1,308,942","12,077,737","9,909,050"
2013,1,UT,Final,"87,515","907,653","976,360"
2013,1,VA,Final,"464,023","4,679,676","3,262,866"
2013,1,VT,Final,"36,355","220,428","308,863"
2013,1,WA,Final,"366,123","4,306,474","2,884,053"
2013,1,WI,Final,"284,698","2,196,213","2,622,162"
2013,1,WV,Final,"119,150","1,270,763","865,910"
2013,1,WY,Final,"32,536","342,404","263,731"
2012,12,AK,Final,"40,335","236,472","275,531"
2012,12,AL,Final,"275,702","2,515,660","2,155,222"
2012,12,AR,Final,"121,438","1,339,625","1,333,558"
2012,12,AZ,Final,"229,786","2,207,475","2,610,935"
2012,12,CA,Final,"1,106,018","7,140,635","12,896,115"
2012,12,CO,Final,"172,041","1,554,716","2,158,014"
2012,12,CT,Final,"190,897","1,118,907","1,455,624"
2012,12,DC,Final,"21,291","177,721","233,642"
2012,12,DE,Final,"48,200","370,023","401,009"
2012,12,FL,Final,"879,943","7,730,245","8,595,435"
2012,12,GA,Final,"436,596","4,244,688","4,082,799"
2012,12,HI,Final,"84,460","232,453","420,257"
2012,12,IA,Final,"132,297","1,301,704","1,338,164"
2012,12,ID,Final,"72,972","853,984","677,344"
2012,12,IL,Final,"411,383","3,872,117","5,095,074"
2012,12,IN,Final,"305,377","2,911,123","2,765,693"
2012,12,KS,Final,"120,572","1,106,272","1,218,225"
2012,12,KY,Final,"217,059","2,294,953","1,926,701"
2012,12,LA,Final,"178,453","2,105,856","1,998,927"
2012,12,MA,Final,"270,485","1,781,137","2,702,035"
2012,12,MD,Final,"301,031","2,376,673","2,213,289"
2012,12,ME,Final,"63,295","430,601","704,442"
2012,12,MI,Final,"434,370","3,085,197","4,253,699"
2012,12,MN,Final,"225,561","2,060,372","2,322,305"
2012,12,MO,Final,"272,049","3,011,230","2,699,704"
2012,12,MS,Final,"138,196","1,342,420","1,257,277"
2012,12,MT,Final,"48,648","491,754","475,355"
2012,12,NC,Final,"512,812","4,924,020","4,241,701"
2012,12,ND,Final,"48,915","567,828","347,476"
2012,12,NE,Final,"78,751","862,381","809,405"
2012,12,NH,Final,"62,999","398,045","601,579"
2012,12,NJ,Final,"329,670","2,127,610","3,448,432"
2012,12,NM,Final,"60,805","567,844","861,909"
2012,12,NV,Final,"96,403","815,398","1,086,119"
2012,12,NY,Final,"735,406","4,210,736","6,994,253"
2012,12,OH,Final,"561,052","4,924,645","4,866,844"
2012,12,OK,Final,"161,509","1,853,882","1,684,901"
2012,12,OR,Final,"196,335","2,016,130","1,647,192"
2012,12,PA,Final,"615,256","4,873,745","5,259,696"
2012,12,RI,Final,"42,809","272,583","437,033"
2012,12,SC,Final,"284,655","2,397,322","2,117,930"
2012,12,SD,Final,"41,427","431,814","379,389"
2012,12,TN,Final,"336,519","3,210,465","2,720,299"
2012,12,TX,Final,"1,052,995","9,581,718","9,843,432"
2012,12,UT,Final,"77,719","798,966","972,959"
2012,12,VA,Final,"436,516","4,151,889","3,260,604"
2012,12,VT,Final,"35,613","207,003","308,932"
2012,12,WA,Final,"309,881","3,631,776","2,854,499"
2012,12,WI,Final,"254,508","2,018,980","2,609,408"
2012,12,WV,Final,"113,623","1,179,715","865,063"
2012,12,WY,Final,"26,621","269,093","262,146"
2012,11,AK,Final,"34,109","199,414","276,021"
2012,11,AL,Final,"239,516","2,169,963","2,155,124"
2012,11,AR,Final,"105,292","1,113,084","1,332,988"
2012,11,AZ,Final,"196,981","1,836,625","2,599,867"
2012,11,CA,Final,"952,848","6,402,463","12,905,661"
2012,11,CO,Final,"153,065","1,344,768","2,155,874"
2012,11,CT,Final,"165,979","931,502","1,456,069"
2012,11,DC,Final,"16,516","135,217","233,339"
2012,11,DE,Final,"48,265","354,117","400,766"
2012,11,FL,Final,"884,653","7,483,263","8,751,674"
2012,11,GA,Final,"379,800","3,696,342","4,080,173"
2012,11,HI,Final,"80,930","219,848","419,961"
2012,11,IA,Final,"104,136","1,007,293","1,336,024"
2012,11,ID,Final,"59,491","686,412","676,192"
2012,11,IL,Final,"368,235","3,243,148","5,087,160"
2012,11,IN,Final,"257,464","2,464,798","2,758,634"
2012,11,KS,Final,"95,347","870,298","1,219,367"
2012,11,KY,Final,"183,872","1,953,013","1,927,261"
2012,11,LA,Final,"162,497","1,935,871","1,999,703"
2012,11,MA,Final,"209,949","1,524,321","2,719,875"
2012,11,MD,Final,"259,393","2,092,707","2,212,669"
2012,11,ME,Final,"52,410","353,385","703,966"
2012,11,MI,Final,"361,817","2,587,335","4,252,920"
2012,11,MN,Final,"190,108","1,724,111","2,319,472"
2012,11,MO,Final,"217,581","2,365,104","2,698,651"
2012,11,MS,Final,"124,699","1,171,046","1,257,422"
2012,11,MT,Final,"39,349","391,775","474,174"
2012,11,NC,Final,"432,298","4,106,163","4,240,171"
2012,11,ND,Final,"35,447","411,595","346,823"
2012,11,NE,Final,"64,034","679,228","808,397"
2012,11,NH,Final,"53,260","334,870","600,533"
2012,11,NJ,Final,"310,481","2,037,622","3,460,453"
2012,11,NM,Final,"48,972","458,058","860,814"
2012,11,NV,Final,"69,455","558,048","1,079,522"
2012,11,NY,Final,"639,331","3,666,343","6,991,513"
2012,11,OH,Final,"465,533","3,990,089","4,873,114"
2012,11,OK,Final,"129,398","1,351,988","1,684,001"
2012,11,OR,Final,"155,973","1,589,069","1,644,484"
2012,11,PA,Final,"493,345","3,915,055","5,258,814"
2012,11,RI,Final,"30,492","233,390","436,548"
2012,11,SC,Final,"235,394","2,017,124","2,118,447"
2012,11,SD,Final,"34,431","344,003","378,924"
2012,11,TN,Final,"280,752","2,716,844","2,722,885"
2012,11,TX,Final,"946,836","8,519,968","9,825,610"
2012,11,UT,Final,"64,379","663,656","971,489"
2012,11,VA,Final,"365,227","3,411,283","3,257,647"
2012,11,VT,Final,"33,440","173,620","309,691"
2012,11,WA,Final,"241,983","2,810,481","2,842,499"
2012,11,WI,Final,"222,599","1,691,546","2,613,165"
2012,11,WV,Final,"96,896","983,726","864,706"
2012,11,WY,Final,"23,458","234,242","261,735"
2012,10,AK,Final,"29,306","164,465","276,964"
2012,10,AL,Final,"236,683","2,021,905","2,154,613"
2012,10,AR,Final,"114,493","1,219,648","1,335,417"
2012,10,AZ,Final,"272,512","2,399,395","2,589,238"
2012,10,CA,Final,"1,164,657","8,190,791","13,364,123"
2012,10,CO,Final,"153,583","1,355,298","2,154,107"
2012,10,CT,Final,"152,902","845,788","1,451,792"
2012,10,DC,Final,"14,610","118,295","232,504"
2012,10,DE,Final,"35,405","243,736","400,471"
2012,10,FL,Final,"1,103,577","9,575,031","8,569,636"
2012,10,GA,Final,"389,665","3,578,832","4,077,575"
2012,10,HI,Final,"86,638","234,394","420,049"
2012,10,IA,Final,"94,420","858,798","1,338,836"
2012,10,ID,Final,"50,854","558,328","676,001"
2012,10,IL,Final,"359,922","3,022,484","5,083,552"
2012,10,IN,Final,"233,540","2,105,254","2,755,128"
2012,10,KS,Final,"95,193","842,973","1,213,243"
2012,10,KY,Final,"157,649","1,621,114","1,925,664"
2012,10,LA,Final,"205,708","2,369,178","2,001,965"
2012,10,MA,Final,"205,094","1,426,577","2,683,682"
2012,10,MD,Final,"224,932","1,726,552","2,214,479"
2012,10,ME,Final,"53,109","359,759","704,153"
2012,10,MI,Final,"318,744","2,241,926","4,252,413"
2012,10,MN,Final,"175,677","1,521,843","2,326,222"
2012,10,MO,Final,"204,440","2,068,181","2,697,981"
2012,10,MS,Final,"136,558","1,324,390","1,258,726"
2012,10,MT,Final,"33,344","316,414","474,423"
2012,10,NC,Final,"388,391","3,404,079","4,237,966"
2012,10,ND,Final,"29,905","317,338","346,303"
2012,10,NE,Final,"59,447","570,036","809,733"
2012,10,NH,Final,"50,132","312,733","603,078"
2012,10,NJ,Final,"280,065","1,846,305","3,453,055"
2012,10,NM,Final,"54,463","473,122","861,066"
2012,10,NV,Final,"98,244","815,761","1,083,628"
2012,10,NY,Final,"663,987","3,599,866","6,994,469"
2012,10,OH,Final,"400,501","3,320,180","4,866,267"
2012,10,OK,Final,"143,992","1,427,362","1,682,052"
2012,10,OR,Final,"128,773","1,287,192","1,646,671"
2012,10,PA,Final,"457,076","3,571,272","5,254,205"
2012,10,RI,Final,"31,277","228,895","436,250"
2012,10,SC,Final,"219,939","1,864,095","2,119,044"
2012,10,SD,Final,"30,883","289,799","379,771"
2012,10,TN,Final,"262,599","2,522,487","2,723,587"
2012,10,TX,Final,"1,139,951","10,215,875","9,870,427"
2012,10,UT,Final,"59,289","618,010","969,749"
2012,10,VA,Final,"302,075","2,739,183","3,253,902"
2012,10,VT,Final,"28,180","160,947","310,263"
2012,10,WA,Final,"201,115","2,316,701","2,875,823"
2012,10,WI,Final,"204,288","1,520,968","2,611,690"
2012,10,WV,Final,"76,481","751,358","864,143"
2012,10,WY,Final,"19,125","184,522","262,605"
2012,9,AK,Final,"26,076","150,408","276,180"
2012,9,AL,Final,"320,346","2,723,239","2,153,901"
2012,9,AR,Final,"171,841","1,752,970","1,333,505"
2012,9,AZ,Final,"395,617","3,392,709","2,580,950"
2012,9,CA,Final,"1,495,091","8,888,882","12,876,065"
2012,9,CO,Final,"187,293","1,546,226","2,150,673"
2012,9,CT,Final,"190,965","1,107,472","1,453,234"
2012,9,DC,Final,"19,773","161,781","231,194"
2012,9,DE,Final,"46,728","340,168","400,441"
2012,9,FL,Final,"1,276,780","11,003,723","8,519,484"
2012,9,GA,Final,"578,723","4,874,765","4,076,104"
2012,9,HI,Final,"81,323","218,563","419,744"
2012,9,IA,Final,"112,648","989,470","1,334,203"
2012,9,ID,Final,"44,472","534,996","674,514"
2012,9,IL,Final,"434,394","3,825,407","5,082,851"
2012,9,IN,Final,"262,939","2,407,527","2,755,833"
2012,9,KS,Final,"129,690","1,125,323","1,217,216"
2012,9,KY,Final,"199,935","2,033,628","1,926,029"
2012,9,LA,Final,"260,525","3,042,258","1,996,663"
2012,9,MA,Final,"263,202","1,732,083","2,699,728"
2012,9,MD,Final,"279,990","2,126,338","2,215,413"
2012,9,ME,Final,"48,836","329,855","704,644"
2012,9,MI,Final,"351,741","2,447,341","4,238,382"
2012,9,MN,Final,"187,164","1,548,426","2,317,229"
2012,9,MO,Final,"270,601","2,587,365","2,701,278"
2012,9,MS,Final,"182,399","1,827,188","1,257,212"
2012,9,MT,Final,"34,162","318,124","471,857"
2012,9,NC,Final,"519,470","4,507,800","4,236,983"
2012,9,ND,Final,"28,723","274,339","344,512"
2012,9,NE,Final,"81,006","704,674","806,211"
2012,9,NH,Final,"60,959","383,757","603,242"
2012,9,NJ,Final,"374,887","2,407,617","3,465,680"
2012,9,NM,Final,"70,414","587,666","859,696"
2012,9,NV,Final,"144,084","1,244,334","1,083,151"
2012,9,NY,Final,"882,200","4,764,353","6,994,502"
2012,9,OH,Final,"456,720","3,720,967","4,857,804"
2012,9,OK,Final,"202,550","2,000,477","1,682,209"
2012,9,OR,Final,"120,893","1,209,194","1,641,865"
2012,9,PA,Final,"550,942","4,382,671","5,255,583"
2012,9,RI,Final,"36,909","244,671","436,974"
2012,9,SC,Final,"292,129","2,464,500","2,115,941"
2012,9,SD,Final,"36,008","331,982","378,814"
2012,9,TN,Final,"371,985","3,653,813","2,726,779"
2012,9,TX,Final,"1,557,017","14,009,275","9,790,348"
2012,9,UT,Final,"76,992","752,446","969,059"
2012,9,VA,Final,"371,749","3,348,172","3,252,129"
2012,9,VT,Final,"23,541","143,702","310,368"
2012,9,WA,Final,"189,218","2,153,773","2,842,209"
2012,9,WI,Final,"218,250","1,578,147","2,609,159"
2012,9,WV,Final,"75,036","747,376","863,834"
2012,9,WY,Final,"18,620","179,401","261,871"
2012,8,AK,Final,"28,566","149,804","276,541"
2012,8,AL,Final,"383,517","3,274,569","2,155,738"
2012,8,AR,Final,"209,103","2,157,383","1,335,922"
2012,8,AZ,Final,"509,028","4,303,760","2,576,976"
2012,8,CA,Final,"1,610,009","9,781,833","13,566,441"
2012,8,CO,Final,"231,469","1,905,389","2,152,962"
2012,8,CT,Final,"234,899","1,372,378","1,452,830"
2012,8,DC,Final,"29,601","241,976","230,291"
2012,8,DE,Final,"73,690","543,176","400,435"
2012,8,FL,Final,"1,425,882","12,409,045","8,656,913"
2012,8,GA,Final,"708,711","5,818,386","4,077,850"
2012,8,HI,Final,"88,226","237,271","419,633"
2012,8,IA,Final,"160,238","1,332,028","1,337,524"
2012,8,ID,Final,"69,968","716,121","673,874"
2012,8,IL,Final,"554,930","5,149,124","5,140,065"
2012,8,IN,Final,"343,487","3,288,694","2,749,414"
2012,8,KS,Final,"188,630","1,609,989","1,220,409"
2012,8,KY,Final,"255,232","2,700,956","1,927,641"
2012,8,LA,Final,"285,349","3,441,587","2,002,363"
2012,8,MA,Final,"310,145","2,189,968","2,697,769"
2012,8,MD,Final,"367,035","2,803,383","2,213,960"
2012,8,ME,Final,"60,063","409,674","704,506"
2012,8,MI,Final,"480,633","3,307,878","4,247,455"
2012,8,MN,Final,"240,521","1,974,629","2,324,018"
2012,8,MO,Final,"430,334","3,743,754","2,706,511"
2012,8,MS,Final,"205,241","2,063,264","1,260,124"
2012,8,MT,Final,"43,736","415,627","473,393"
2012,8,NC,Final,"642,649","5,723,469","4,237,623"
2012,8,ND,Final,"33,596","327,237","343,649"
2012,8,NE,Final,"113,983","1,014,228","811,193"
2012,8,NH,Final,"70,418","451,779","603,128"
2012,8,NJ,Final,"567,365","3,588,417","3,458,509"
2012,8,NM,Final,"90,739","726,647","859,972"
2012,8,NV,Final,"195,477","1,706,466","1,080,290"
2012,8,NY,Final,"1,024,065","5,652,107","6,991,800"
2012,8,OH,Final,"664,292","5,472,228","4,864,795"
2012,8,OK,Final,"270,771","2,792,807","1,683,669"
2012,8,OR,Final,"145,227","1,451,400","1,644,229"
2012,8,PA,Final,"652,216","5,144,135","5,258,703"
2012,8,RI,Final,"50,664","361,936","436,374"
2012,8,SC,Final,"375,002","3,089,731","2,119,376"
2012,8,SD,Final,"42,663","402,543","379,296"
2012,8,TN,Final,"440,203","4,401,454","2,734,974"
2012,8,TX,Final,"1,855,231","16,932,276","9,890,825"
2012,8,UT,Final,"115,810","1,086,205","968,256"
2012,8,VA,Final,"500,257","4,448,196","3,252,732"
2012,8,VT,Final,"31,606","192,901","310,074"
2012,8,WA,Final,"216,517","2,482,497","2,870,049"
2012,8,WI,Final,"263,376","1,950,829","2,612,294"
2012,8,WV,Final,"97,313","988,295","864,664"
2012,8,WY,Final,"21,740","211,617","262,983"
2012,7,AK,Final,"29,296","150,693","275,728"
2012,7,AL,Final,"414,510","3,578,273","2,151,766"
2012,7,AR,Final,"199,364","2,072,491","1,333,665"
2012,7,AZ,Final,"490,688","4,137,424","2,569,650"
2012,7,CA,Final,"1,238,237","8,137,821","13,110,197"
2012,7,CO,Final,"242,891","1,971,888","2,148,540"
2012,7,CT,Final,"232,836","1,362,930","1,453,090"
2012,7,DC,Final,"32,296","263,529","231,062"
2012,7,DE,Final,"76,921","577,684","399,980"
2012,7,FL,Final,"1,362,133","12,038,772","8,496,039"
2012,7,GA,Final,"774,808","6,387,872","4,074,388"
2012,7,HI,Final,"88,150","232,928","419,470"
2012,7,IA,Final,"199,826","1,731,573","1,334,602"
2012,7,ID,Final,"68,736","705,172","673,128"
2012,7,IL,Final,"684,072","6,329,758","5,083,848"
2012,7,IN,Final,"402,288","4,049,005","2,756,796"
2012,7,KS,Final,"228,935","1,950,803","1,224,274"
2012,7,KY,Final,"280,456","3,024,254","1,925,021"
2012,7,LA,Final,"287,800","3,434,303","2,000,043"
2012,7,MA,Final,"312,744","2,144,631","2,703,695"
2012,7,MD,Final,"394,529","3,062,506","2,209,809"
2012,7,ME,Final,"58,796","401,824","704,131"
2012,7,MI,Final,"657,810","4,366,986","4,241,951"
2012,7,MN,Final,"291,887","2,465,145","2,319,883"
2012,7,MO,Final,"507,709","4,487,402","2,701,364"
2012,7,MS,Final,"206,503","2,035,950","1,258,899"
2012,7,MT,Final,"40,952","386,249","472,020"
2012,7,NC,Final,"696,295","6,313,813","4,234,119"
2012,7,ND,Final,"36,865","368,681","342,270"
2012,7,NE,Final,"132,617","1,165,407","806,344"
2012,7,NH,Final,"66,149","418,284","602,781"
2012,7,NJ,Final,"615,564","3,818,692","3,470,239"
2012,7,NM,Final,"87,120","714,952","858,837"
2012,7,NV,Final,"194,173","1,686,223","1,084,146"
2012,7,NY,Final,"1,008,464","5,485,306","6,987,428"
2012,7,OH,Final,"729,642","6,000,440","4,864,226"
2012,7,OK,Final,"279,905","3,069,566","1,681,281"
2012,7,OR,Final,"141,578","1,414,289","1,641,939"
2012,7,PA,Final,"680,551","5,392,296","5,255,426"
2012,7,RI,Final,"49,252","354,217","437,056"
2012,7,SC,Final,"387,500","3,374,249","2,116,764"
2012,7,SD,Final,"45,863","433,235","378,230"
2012,7,TN,Final,"458,447","4,522,619","2,728,853"
2012,7,TX,Final,"1,744,311","16,050,086","9,867,734"
2012,7,UT,Final,"115,635","1,082,838","965,812"
2012,7,VA,Final,"559,756","4,900,535","3,250,248"
2012,7,VT,Final,"31,183","185,931","310,857"
2012,7,WA,Final,"218,778","2,514,488","2,855,662"
2012,7,WI,Final,"347,781","2,618,190","2,611,117"
2012,7,WV,Final,"97,908","990,881","864,312"
2012,7,WY,Final,"22,420","215,987","261,010"
2012,6,AK,Final,"26,757","147,795","276,066"
2012,6,AL,Final,"340,719","2,948,331","2,151,504"
2012,6,AR,Final,"156,290","1,630,677","1,332,764"
2012,6,AZ,Final,"443,285","3,725,835","2,571,453"
2012,6,CA,Final,"1,138,284","7,148,505","13,105,255"
2012,6,CO,Final,"191,728","1,596,881","2,148,159"
2012,6,CT,Final,"169,395","979,441","1,453,694"
2012,6,DC,Final,"23,595","179,048","230,856"
2012,6,DE,Final,"53,257","380,900","399,894"
2012,6,FL,Final,"1,233,087","10,728,113","8,568,460"
2012,6,GA,Final,"593,399","4,993,363","4,073,105"
2012,6,HI,Final,"88,514","220,413","419,760"
2012,6,IA,Final,"141,206","1,247,806","1,332,879"
2012,6,ID,Final,"50,934","563,428","672,271"
2012,6,IL,Final,"509,025","4,530,627","5,093,198"
2012,6,IN,Final,"314,487","2,983,906","2,753,463"
2012,6,KS,Final,"171,873","1,470,738","1,218,349"
2012,6,KY,Final,"217,768","2,296,555","1,925,027"
2012,6,LA,Final,"241,060","3,008,560","1,998,408"
2012,6,MA,Final,"250,946","1,620,840","2,709,421"
2012,6,MD,Final,"289,329","2,201,600","2,209,342"
2012,6,ME,Final,"56,826","400,000","703,931"
2012,6,MI,Final,"436,157","3,087,558","4,243,646"
2012,6,MN,Final,"218,350","1,851,519","2,315,788"
2012,6,MO,Final,"372,711","3,231,664","2,698,472"
2012,6,MS,Final,"174,842","1,704,695","1,257,726"
2012,6,MT,Final,"34,521","331,093","471,672"
2012,6,NC,Final,"522,905","4,751,826","4,230,422"
2012,6,ND,Final,"28,469","269,452","341,212"
2012,6,NE,Final,"92,082","860,124","805,109"
2012,6,NH,Final,"53,526","324,235","602,625"
2012,6,NJ,Final,"423,209","2,701,405","3,450,659"
2012,6,NM,Final,"74,519","616,848","858,692"
2012,6,NV,Final,"156,587","1,326,994","1,081,312"
2012,6,NY,Final,"757,329","4,135,254","7,258,348"
2012,6,OH,Final,"559,567","4,569,853","4,863,736"
2012,6,OK,Final,"215,999","2,273,547","1,679,101"
2012,6,OR,Final,"125,090","1,261,147","1,640,651"
