Year,Month,State,Data Status,Thousand Dollars,Megawatthours,Count,Cents/kWh
2009,4,SC,Final,"186,104","1,739,111","2,079,237",10.70
2009,4,SD,Final,"30,487","370,841","365,753",8.22
2009,4,TN,Final,"254,705","2,651,661","2,688,576",9.61
2009,4,TX,Final,"995,985","7,732,389","9,469,861",12.88
2009,4,UT,Final,"49,158","606,227","930,397",8.11
2009,4,VA,Final,"301,455","2,829,386","3,184,057",10.65
2009,4,VT,Final,"23,594","156,355","306,321",15.09
2009,4,WA,Final,"244,140","3,213,357","2,810,485",7.60
2009,4,WI,Final,"189,028","1,620,299","2,593,606",11.67
2009,4,WV,Final,"63,454","794,472","865,354",7.99
2009,4,WY,Final,"19,724","234,636","255,244",8.41
2009,3,AK,Final,"33,116","191,356","268,629",17.31
2009,3,AL,Final,"238,885","2,251,154","2,125,889",10.61
2009,3,AR,Final,"120,975","1,307,284","1,314,151",9.25
2009,3,AZ,Final,"193,309","1,946,795","2,554,978",9.93
2009,3,CA,Final,"972,044","6,876,354","12,912,242",14.14
2009,3,CO,Final,"124,692","1,330,863","2,109,402",9.37
2009,3,CT,Final,"221,842","1,090,735","1,447,921",20.34
2009,3,DC,Final,"19,433","148,158","221,092",13.12
2009,3,DE,Final,"52,686","386,840","393,920",13.62
2009,3,FL,Final,"953,890","7,571,381","8,482,327",12.60
2009,3,GA,Final,"385,040","3,943,145","4,058,236",9.76
2009,3,HI,Final,"52,778","244,481","412,592",21.59
2009,3,IA,Final,"111,727","1,185,317","1,324,587",9.43
2009,3,ID,Final,"57,537","785,394","658,804",7.33
2009,3,IL,Final,"413,678","3,524,711","5,093,270",11.74
2009,3,IN,Final,"251,444","2,564,689","2,739,364",9.80
2009,3,KS,Final,"86,794","918,897","1,206,121",9.45
2009,3,KY,Final,"179,992","2,135,267","1,921,527",8.43
2009,3,LA,Final,"171,991","1,989,473","1,941,377",8.65
2009,3,MA,Final,"281,900","1,627,368","2,664,424",17.32
2009,3,MD,Final,"339,469","2,306,089","2,187,322",14.72
2009,3,ME,Final,"58,268","379,913","696,160",15.34
2009,3,MI,Final,"301,218","2,825,441","4,267,227",10.66
2009,3,MN,Final,"191,858","1,973,770","2,291,113",9.72
2009,3,MO,Final,"218,496","2,716,367","2,691,463",8.04
2009,3,MS,Final,"131,814","1,277,985","1,240,929",10.31
2009,3,MT,Final,"38,868","446,422","466,658",8.71
2009,3,NC,Final,"454,178","4,640,988","4,166,263",9.79
2009,3,ND,Final,"31,987","465,695","321,800",6.87
2009,3,NE,Final,"65,590","848,723","798,114",7.73
2009,3,NH,Final,"60,858","365,728","588,436",16.64
2009,3,NJ,Final,"345,219","2,178,484","3,410,456",15.85
2009,3,NM,Final,"48,590","485,399","840,877",10.01
2009,3,NV,Final,"91,283","716,386","1,055,776",12.74
2009,3,NY,Final,"650,323","3,966,616","6,915,351",16.39
2009,3,OH,Final,"445,291","4,313,102","4,902,967",10.32
2009,3,OK,Final,"124,944","1,514,425","1,639,670",8.25
2009,3,OR,Final,"161,027","1,917,836","1,623,443",8.40
2009,3,PA,Final,"523,908","4,694,552","5,240,005",11.16
2009,3,RI,Final,"36,521","246,579","435,035",14.81
2009,3,SC,Final,"237,056","2,280,040","2,079,163",10.40
2009,3,SD,Final,"33,737","427,223","365,824",7.90
2009,3,TN,Final,"325,965","3,323,981","2,694,840",9.81
2009,3,TX,Final,"1,084,429","8,389,591","9,475,830",12.93
2009,3,UT,Final,"52,370","650,529","930,659",8.05
2009,3,VA,Final,"399,164","3,897,406","3,183,934",10.24
2009,3,VT,Final,"28,141","192,361","305,749",14.63
2009,3,WA,Final,"288,046","3,825,267","2,814,821",7.53
2009,3,WI,Final,"217,807","1,895,040","2,584,047",11.49
2009,3,WV,Final,"82,331","1,064,111","867,050",7.74
2009,3,WY,Final,"21,067","255,650","255,150",8.24
2009,2,AK,Final,"34,032","200,971","267,884",16.93
2009,2,AL,Final,"283,267","2,663,130","2,125,523",10.64
2009,2,AR,Final,"137,646","1,522,654","1,308,672",9.04
2009,2,AZ,Final,"190,168","1,936,352","2,555,481",9.82
2009,2,CA,Final,"939,037","6,640,865","12,454,591",14.14
2009,2,CO,Final,"128,218","1,357,783","2,107,411",9.44
2009,2,CT,Final,"240,041","1,197,581","1,442,227",20.04
2009,2,DC,Final,"21,434","165,124","220,975",12.98
2009,2,DE,Final,"58,148","442,225","393,528",13.15
2009,2,FL,Final,"1,125,678","8,835,146","8,518,667",12.74
2009,2,GA,Final,"440,836","4,501,312","4,058,403",9.79
2009,2,HI,Final,"51,181","217,854","411,974",23.49
2009,2,IA,Final,"109,795","1,225,763","1,323,149",8.96
2009,2,ID,Final,"58,814","813,386","658,792",7.23
2009,2,IL,Final,"411,677","3,589,383","5,114,680",11.47
2009,2,IN,Final,"284,748","3,107,947","2,739,671",9.16
2009,2,KS,Final,"90,734","983,675","1,208,502",9.22
2009,2,KY,Final,"213,431","2,585,101","1,920,412",8.26
2009,2,LA,Final,"197,912","2,235,938","1,933,820",8.85
2009,2,MA,Final,"321,544","1,786,462","2,666,102",18.00
2009,2,MD,Final,"370,888","2,512,274","2,186,545",14.76
2009,2,ME,Final,"60,103","371,316","696,003",16.19
2009,2,MI,Final,"296,967","2,790,978","4,262,799",10.64
2009,2,MN,Final,"195,369","2,050,128","2,286,891",9.53
2009,2,MO,Final,"228,731","3,059,637","2,689,557",7.48
2009,2,MS,Final,"152,970","1,515,265","1,237,795",10.10
2009,2,MT,Final,"40,025","465,285","465,979",8.60
2009,2,NC,Final,"508,244","5,184,402","4,166,207",9.80
2009,2,ND,Final,"34,230","494,419","321,535",6.92
2009,2,NE,Final,"67,909","886,506","797,818",7.66
2009,2,NH,Final,"71,186","433,859","587,118",16.41
2009,2,NJ,Final,"342,695","2,151,304","3,416,743",15.93
2009,2,NM,Final,"50,150","503,810","840,177",9.95
2009,2,NV,Final,"85,892","686,217","1,056,863",12.52
2009,2,NY,Final,"693,640","4,139,969","6,911,839",16.75
2009,2,OH,Final,"460,883","4,770,106","4,897,425",9.66
2009,2,OK,Final,"134,517","1,429,821","1,638,760",9.41
2009,2,OR,Final,"164,582","1,929,463","1,621,750",8.53
2009,2,PA,Final,"564,882","5,137,281","5,238,806",11.00
2009,2,RI,Final,"41,134","229,747","434,314",17.90
2009,2,SC,Final,"264,447","2,556,279","2,076,889",10.34
2009,2,SD,Final,"36,449","465,854","363,937",7.82
2009,2,TN,Final,"395,012","4,121,655","2,694,301",9.58
2009,2,TX,Final,"1,144,163","8,912,346","9,459,591",12.84
2009,2,UT,Final,"51,870","645,591","930,343",8.03
2009,2,VA,Final,"425,350","4,188,196","3,186,811",10.16
2009,2,VT,Final,"27,733","188,231","305,695",14.73
2009,2,WA,Final,"302,556","4,005,260","2,800,741",7.55
2009,2,WI,Final,"217,134","1,871,568","2,581,197",11.60
2009,2,WV,Final,"94,047","1,228,842","867,001",7.65
2009,2,WY,Final,"22,499","277,973","254,319",8.09
2009,1,AK,Final,"43,207","248,456","268,044",17.39
2009,1,AL,Final,"315,404","2,983,487","2,121,401",10.57
2009,1,AR,Final,"150,133","1,729,746","1,310,707",8.68
2009,1,AZ,Final,"230,415","2,422,325","2,552,435",9.51
2009,1,CA,Final,"1,174,833","7,990,878","12,694,042",14.70
2009,1,CO,Final,"147,868","1,604,902","2,107,032",9.21
2009,1,CT,Final,"261,711","1,331,779","1,444,983",19.65
2009,1,DC,Final,"27,018","207,256","220,802",13.04
2009,1,DE,Final,"61,785","467,737","394,053",13.21
2009,1,FL,Final,"1,122,894","8,929,544","8,466,798",12.58
2009,1,GA,Final,"492,505","5,193,302","4,052,849",9.48
2009,1,HI,Final,"67,077","260,353","412,551",25.76
2009,1,IA,Final,"142,792","1,664,934","1,323,167",8.58
2009,1,ID,Final,"68,657","972,022","658,681",7.06
2009,1,IL,Final,"514,857","4,772,416","5,093,032",10.79
2009,1,IN,Final,"340,032","3,874,521","2,739,563",8.78
2009,1,KS,Final,"103,841","1,286,377","1,203,902",8.07
2009,1,KY,Final,"246,238","3,015,618","1,919,341",8.17
2009,1,LA,Final,"217,205","2,486,641","1,933,195",8.73
2009,1,MA,Final,"363,212","1,996,981","2,643,927",18.19
2009,1,MD,Final,"436,695","3,036,639","2,186,502",14.38
2009,1,ME,Final,"76,781","473,545","695,852",16.21
2009,1,MI,Final,"363,288","3,354,338","4,270,329",10.83
2009,1,MN,Final,"227,358","2,446,432","2,286,202",9.29
2009,1,MO,Final,"273,961","3,818,622","2,686,568",7.17
2009,1,MS,Final,"159,804","1,608,694","1,237,682",9.93
2009,1,MT,Final,"49,877","586,182","465,811",8.51
2009,1,NC,Final,"548,317","5,838,006","4,163,536",9.39
2009,1,ND,Final,"38,036","579,319","321,401",6.57
2009,1,NE,Final,"78,266","1,121,835","797,440",6.98
2009,1,NH,Final,"72,898","448,234","584,443",16.26
2009,1,NJ,Final,"432,103","2,751,278","3,415,139",15.71
2009,1,NM,Final,"57,789","608,945","842,397",9.49
2009,1,NV,Final,"115,958","948,592","1,058,952",12.22
2009,1,NY,Final,"802,752","4,760,298","6,912,297",16.86
2009,1,OH,Final,"582,616","6,195,512","4,887,840",9.40
2009,1,OK,Final,"158,756","2,114,735","1,637,193",7.51
2009,1,OR,Final,"183,661","2,207,719","1,620,155",8.32
2009,1,PA,Final,"666,960","6,178,066","5,234,725",10.80
2009,1,RI,Final,"50,608","289,803","433,343",17.46
2009,1,SC,Final,"287,249","2,858,590","2,074,960",10.05
2009,1,SD,Final,"40,808","535,085","366,143",7.63
2009,1,TN,Final,"405,042","4,221,811","2,686,613",9.59
2009,1,TX,Final,"1,398,066","11,093,741","9,502,884",12.60
2009,1,UT,Final,"64,297","809,905","930,286",7.94
2009,1,VA,Final,"507,104","5,077,690","3,184,970",9.99
2009,1,VT,Final,"33,088","232,136","305,632",14.25
2009,1,WA,Final,"335,664","4,449,379","2,797,663",7.54
2009,1,WI,Final,"277,069","2,304,554","2,594,897",12.02
2009,1,WV,Final,"112,536","1,516,908","866,279",7.42
2009,1,WY,Final,"25,267","322,917","253,617",7.82
2008,12,AK,Final,"35,397","218,069","268,318",16.23
2008,12,AL,Final,"287,334","2,820,582","2,121,653",10.19
2008,12,AR,Final,"133,056","1,539,359","1,310,559",8.64
2008,12,AZ,Final,"208,898","2,174,495","2,543,789",9.61
2008,12,CA,Final,"1,082,482","7,904,059","13,317,082",13.70
2008,12,CO,Final,"154,617","1,635,197","2,181,829",9.46
2008,12,CT,Final,"242,971","1,244,494","1,445,656",19.52
2008,12,DC,Final,"23,707","181,910","220,113",13.03
2008,12,DE,Final,"55,182","401,144","392,931",13.76
2008,12,FL,Final,"1,011,499","8,444,098","8,471,221",11.98
2008,12,GA,Final,"428,321","4,711,372","4,042,978",9.09
2008,12,HI,Final,"74,249","253,625","410,024",29.28
2008,12,IA,Final,"130,748","1,454,332","1,327,797",8.99
2008,12,ID,Final,"66,592","944,976","657,862",7.05
2008,12,IL,Final,"499,612","4,617,884","5,076,820",10.82
2008,12,IN,Final,"304,416","3,526,552","2,739,412",8.63
2008,12,KS,Final,"99,596","1,247,403","1,258,929",7.98
2008,12,KY,Final,"230,407","2,724,700","1,920,112",8.46
2008,12,LA,Final,"203,144","2,188,733","1,924,793",9.28
2008,12,MA,Final,"328,838","1,790,110","2,649,804",18.37
2008,12,MD,Final,"352,774","2,539,710","2,183,400",13.89
2008,12,ME,Final,"68,696","422,227","695,231",16.27
2008,12,MI,Final,"358,759","3,362,572","4,359,779",10.67
2008,12,MN,Final,"209,855","2,268,868","2,283,767",9.25
2008,12,MO,Final,"260,050","3,612,203","2,684,871",7.20
2008,12,MS,Final,"150,716","1,480,604","1,240,094",10.18
2008,12,MT,Final,"42,855","493,068","460,796",8.69
2008,12,NC,Final,"493,850","5,316,380","4,166,723",9.29
2008,12,ND,Final,"35,958","526,089","320,871",6.83
2008,12,NE,Final,"72,436","1,037,229","797,614",6.98
2008,12,NH,Final,"62,525","386,913","591,617",16.16
2008,12,NJ,Final,"368,463","2,412,810","3,411,039",15.27
2008,12,NM,Final,"51,897","560,416","845,361",9.26
2008,12,NV,Final,"99,303","811,719","1,054,926",12.23
2008,12,NY,Final,"710,830","4,274,712","6,914,618",16.63
2008,12,OH,Final,"523,613","5,521,816","4,892,249",9.48
2008,12,OK,Final,"153,926","2,085,034","1,638,928",7.38
2008,12,OR,Final,"192,505","2,343,665","1,619,664",8.21
2008,12,PA,Final,"581,402","5,375,940","5,244,285",10.81
2008,12,RI,Final,"47,919","257,274","420,401",18.63
2008,12,SC,Final,"258,057","2,678,956","2,077,155",9.63
2008,12,SD,Final,"36,116","464,977","364,478",7.77
2008,12,TN,Final,"384,139","3,862,159","2,685,507",9.95
2008,12,TX,Final,"1,284,120","9,815,990","9,544,058",13.08
2008,12,UT,Final,"63,585","795,933","928,302",7.99
2008,12,VA,Final,"449,670","4,574,900","3,182,005",9.83
2008,12,VT,Final,"29,733","209,459","305,880",14.20
2008,12,WA,Final,"286,240","3,806,924","2,798,307",7.52
2008,12,WI,Final,"242,668","2,192,928","2,589,520",11.07
2008,12,WV,Final,"95,313","1,375,352","866,388",6.93
2008,12,WY,Final,"24,211","305,570","255,568",7.92
2008,11,AK,Final,"31,801","192,116","268,983",16.55
2008,11,AL,Final,"226,921","2,061,275","2,114,847",11.01
2008,11,AR,Final,"101,152","1,073,622","1,310,408",9.42
2008,11,AZ,Final,"183,318","1,920,174","2,534,117",9.55
2008,11,CA,Final,"849,130","5,969,992","12,308,385",14.22
2008,11,CO,Final,"129,087","1,294,195","2,178,094",9.97
2008,11,CT,Final,"200,236","1,002,787","1,450,243",19.97
2008,11,DC,Final,"16,303","125,379","219,157",13.00
2008,11,DE,Final,"41,196","282,006","392,277",14.61
2008,11,FL,Final,"923,008","7,712,080","8,526,534",11.97
2008,11,GA,Final,"346,734","3,653,043","4,039,474",9.49
2008,11,HI,Final,"81,285","243,295","409,466",33.41
2008,11,IA,Final,"91,695","1,021,090","1,323,486",8.98
2008,11,ID,Final,"51,033","704,263","656,647",7.25
2008,11,IL,Final,"436,406","3,564,287","5,094,198",12.24
2008,11,IN,Final,"241,484","2,522,991","2,733,332",9.57
2008,11,KS,Final,"74,576","876,755","1,258,271",8.51
2008,11,KY,Final,"168,988","2,010,834","1,932,403",8.40
2008,11,LA,Final,"184,606","1,777,888","1,922,432",10.38
2008,11,MA,Final,"272,235","1,523,509","2,652,469",17.87
2008,11,MD,Final,"283,241","2,021,145","2,181,091",14.01
2008,11,ME,Final,"57,496","351,269","695,653",16.37
2008,11,MI,Final,"261,886","2,468,433","4,278,278",10.61
2008,11,MN,Final,"169,339","1,733,017","2,279,101",9.77
2008,11,MO,Final,"195,487","2,473,745","2,684,212",7.90
2008,11,MS,Final,"121,961","1,147,349","1,239,022",10.63
2008,11,MT,Final,"32,762","364,744","458,642",8.98
2008,11,NC,Final,"360,863","3,748,528","4,155,450",9.63
2008,11,ND,Final,"28,027","370,249","320,228",7.57
2008,11,NE,Final,"52,333","678,500","795,364",7.71
2008,11,NH,Final,"56,323","346,670","591,996",16.25
2008,11,NJ,Final,"310,541","2,033,026","3,422,246",15.27
2008,11,NM,Final,"43,820","447,810","843,171",9.79
2008,11,NV,Final,"72,985","574,798","1,054,472",12.70
2008,11,NY,Final,"601,908","3,546,398","6,905,429",16.97
2008,11,OH,Final,"406,856","3,984,505","4,886,028",10.21
2008,11,OK,Final,"115,941","1,298,893","1,636,605",8.93
2008,11,OR,Final,"131,529","1,557,540","1,616,644",8.44
2008,11,PA,Final,"468,642","4,129,117","5,232,103",11.35
2008,11,RI,Final,"48,514","250,781","434,314",19.35
2008,11,SC,Final,"203,596","2,019,863","2,072,279",10.08
2008,11,SD,Final,"28,866","348,011","364,857",8.29
2008,11,TN,Final,"284,375","2,765,207","2,687,654",10.28
2008,11,TX,Final,"1,038,897","7,821,714","9,540,048",13.28
2008,11,UT,Final,"49,807","629,410","926,675",7.91
2008,11,VA,Final,"329,410","3,291,368","3,179,582",10.01
2008,11,VT,Final,"24,433","166,264","306,374",14.70
2008,11,WA,Final,"210,283","2,727,123","2,767,316",7.71
2008,11,WI,Final,"201,186","1,737,754","2,569,271",11.58
2008,11,WV,Final,"72,924","999,436","864,895",7.30
2008,11,WY,Final,"17,060","202,244","253,300",8.44
2008,10,AK,Final,"27,824","167,165","270,742",16.64
2008,10,AL,Final,"244,825","2,115,713","2,115,012",11.57
2008,10,AR,Final,"113,240","1,162,189","1,311,425",9.74
2008,10,AZ,Final,"272,181","2,602,966","2,525,689",10.46
2008,10,CA,Final,"1,004,436","7,675,662","13,351,774",13.09
2008,10,CO,Final,"133,265","1,291,165","2,176,775",10.32
2008,10,CT,Final,"172,838","833,222","1,451,864",20.74
2008,10,DC,Final,"16,948","119,867","218,643",14.14
2008,10,DE,Final,"42,821","287,728","392,205",14.88
2008,10,FL,Final,"1,153,320","9,539,710","8,403,986",12.09
2008,10,GA,Final,"376,900","3,688,297","4,037,700",10.22
2008,10,HI,Final,"91,121","254,982","410,288",35.74
2008,10,IA,Final,"89,148","891,511","1,328,229",10.00
2008,10,ID,Final,"42,893","579,696","656,807",7.40
2008,10,IL,Final,"376,832","3,128,430","5,080,545",12.05
2008,10,IN,Final,"217,813","2,161,158","2,729,180",10.08
2008,10,KS,Final,"73,898","835,074","1,254,830",8.85
2008,10,KY,Final,"152,745","1,740,511","1,929,805",8.78
2008,10,LA,Final,"239,030","2,183,545","1,926,324",10.95
2008,10,MA,Final,"255,396","1,296,639","2,657,827",19.70
2008,10,MD,Final,"261,228","1,783,694","2,179,861",14.65
2008,10,ME,Final,"54,462","330,242","695,740",16.49
2008,10,MI,Final,"254,197","2,322,877","4,285,671",10.94
2008,10,MN,Final,"151,135","1,507,748","2,288,286",10.02
2008,10,MO,Final,"176,841","2,105,392","2,683,165",8.40
2008,10,MS,Final,"144,414","1,332,857","1,239,896",10.83
2008,10,MT,Final,"29,012","309,933","460,276",9.36
2008,10,NC,Final,"367,406","3,576,855","4,159,713",10.27
2008,10,ND,Final,"22,493","269,836","320,504",8.34
2008,10,NE,Final,"49,830","617,533","797,336",8.07
2008,10,NH,Final,"53,084","319,199","595,403",16.63
2008,10,NJ,Final,"304,126","1,948,399","3,403,459",15.61
2008,10,NM,Final,"46,810","451,913","843,857",10.36
2008,10,NV,Final,"96,781","801,990","1,055,427",12.07
2008,10,NY,Final,"635,998","3,618,476","6,901,716",17.58
2008,10,OH,Final,"357,810","3,363,942","4,872,061",10.64
2008,10,OK,Final,"131,643","1,337,668","1,635,801",9.84
2008,10,OR,Final,"117,827","1,365,740","1,620,597",8.63
2008,10,PA,Final,"417,765","3,538,256","5,232,875",11.81
2008,10,RI,Final,"35,245","202,025","432,224",17.45
2008,10,SC,Final,"201,063","1,926,049","2,075,904",10.44
2008,10,SD,Final,"25,374","279,139","366,900",9.09
2008,10,TN,Final,"293,195","2,842,304","2,687,694",10.32
2008,10,TX,Final,"1,220,480","9,022,168","9,465,907",13.53
2008,10,UT,Final,"51,809","628,028","927,251",8.25
2008,10,VA,Final,"288,368","2,777,394","3,177,989",10.38
2008,10,VT,Final,"23,732","160,593","307,215",14.78
2008,10,WA,Final,"184,585","2,386,539","2,813,346",7.73
2008,10,WI,Final,"179,448","1,512,074","2,584,980",11.87
2008,10,WV,Final,"55,827","733,919","863,773",7.61
2008,10,WY,Final,"16,468","182,579","255,054",9.02
2008,9,AK,Final,"25,358","148,621","270,569",17.06
2008,9,AL,Final,"323,219","2,920,797","2,114,788",11.07
2008,9,AR,Final,"153,767","1,535,874","1,311,224",10.01
2008,9,AZ,Final,"384,246","3,613,725","2,519,665",10.63
2008,9,CA,Final,"1,262,420","9,002,515","12,874,864",14.02
2008,9,CO,Final,"156,671","1,415,661","2,174,512",11.07
2008,9,CT,Final,"207,572","1,018,900","1,455,391",20.37
2008,9,DC,Final,"21,358","152,988","217,338",13.96
2008,9,DE,Final,"56,634","385,291","392,335",14.70
2008,9,FL,Final,"1,438,537","11,907,875","8,548,584",12.08
2008,9,GA,Final,"535,599","5,050,597","4,040,764",10.60
2008,9,HI,Final,"93,852","254,057","410,576",36.94
2008,9,IA,Final,"98,579","953,148","1,325,366",10.34
2008,9,ID,Final,"37,724","516,851","655,938",7.30
2008,9,IL,Final,"398,873","3,430,717","5,087,778",11.63
2008,9,IN,Final,"240,130","2,558,342","2,730,649",9.39
2008,9,KS,Final,"94,399","1,020,932","1,256,213",9.25
2008,9,KY,Final,"175,318","2,201,793","1,931,671",7.96
2008,9,LA,Final,"309,807","2,748,803","1,921,349",11.27
2008,9,MA,Final,"283,797","1,581,233","2,645,764",17.95
2008,9,MD,Final,"304,683","2,105,338","2,178,667",14.47
2008,9,ME,Final,"54,174","329,647","696,244",16.43
2008,9,MI,Final,"287,279","2,628,618","4,274,098",10.93
2008,9,MN,Final,"158,762","1,553,771","2,284,308",10.22
2008,9,MO,Final,"223,631","2,646,981","2,682,353",8.45
2008,9,MS,Final,"190,143","1,736,159","1,240,556",10.95
2008,9,MT,Final,"30,513","311,928","458,651",9.78
2008,9,NC,Final,"474,876","4,737,020","4,158,146",10.02
2008,9,ND,Final,"22,086","257,345","319,630",8.58
2008,9,NE,Final,"62,660","669,272","795,683",9.36
2008,9,NH,Final,"53,955","331,865","595,470",16.26
2008,9,NJ,Final,"422,933","2,512,054","3,417,672",16.84
2008,9,NM,Final,"56,362","528,933","843,164",10.66
2008,9,NV,Final,"140,996","1,249,203","1,056,666",11.29
2008,9,NY,Final,"833,359","4,274,671","6,899,495",19.50
2008,9,OH,Final,"413,917","3,894,606","4,878,814",10.63
2008,9,OK,Final,"181,897","1,781,879","1,636,592",10.21
2008,9,OR,Final,"107,642","1,235,418","1,617,707",8.71
2008,9,PA,Final,"472,646","4,019,424","5,234,326",11.76
2008,9,RI,Final,"41,131","228,462","433,077",18.00
2008,9,SC,Final,"268,789","2,611,882","2,075,580",10.29
2008,9,SD,Final,"27,111","295,178","364,053",9.18
2008,9,TN,Final,"337,477","3,777,119","2,695,868",8.93
2008,9,TX,Final,"1,620,095","11,987,612","9,451,865",13.51
2008,9,UT,Final,"56,794","657,784","926,789",8.63
2008,9,VA,Final,"358,675","3,405,997","3,175,742",10.53
2008,9,VT,Final,"23,337","155,803","307,391",14.98
